023738526-320900,0.7829414976583151,0.7880633369134815,0.8237466267825952,0.7974882248077108,0.81774727284989,0.7999999976119403,0.7953216327758968,0.836206892947384,0.8675986840321548,0.8177599396942481,
136401001649953,0.8689138544235436,0.8679245242079032,0.949494947097235,0.9209621961478962,0.9395973122832305,0.8970711289564257,0.9068653534290232,0.927899685065988,0.8658536532569899,0.857899022713976,
169274,0.9118387886351668,0.8498402528759097,0.8798283242922139,0.8108108076802671,0.8366762153676899,0.9133405246625889,0.9024943300425234,0.8455882337397275,0.8650646934102316,0.8553615957433411,
136401001457843,0.7322970626385198,0.7162162137965669,0.728723402317225,0.9025869036171004,0.5526315716759004,0.7368420975069253,0.7053571397082271,0.9047719148823267,0.5584415566284365,0.8333332638888947,
30116879,0.878283151544432,0.8564356433288131,0.7853159849476495,0.8560481659244399,0.8711015927672934,0.8399487825352768,0.9090909064249534,0.9027027002629657,0.8189859224094946,0.8693017684161698,
353685,0.9244186019638995,0.9402985039541101,0.9406392651112362,0.9444444356995886,0.95999999616,0.7395833294813369,0.8915662543184789,0.990476181043084,0.8180354264017571,0.977011488637865,
378907,0.7065868221162466,0.7784431091111191,0.7375886472511444,0.7499999914772728,0.8266666556444446,0.6274509680891968,0.5833333090277788,0.6956521436672981,0.6666666444444451,0.8823529282006922,
10032568,0.8214285567602044,0.8196721177102931,0.8269230689718936,0.9494163387182244,0.8529411639273359,0.8411214874661543,0.6976744104921581,0.9171817046759188,0.9604519719748477,0.874999972656251,
136401001662567,0.9026548632625891,0.898734171526999,0.9178082128917245,0.9418604596403461,0.9830508419036675,0.9105691019895565,0.9289940800917335,0.8598726087265204,0.8623853131891256,0.7685325258936969,
181592,0.8816510800123667,0.8983648602441922,0.8776150623025025,0.9592123762593442,0.8773062729817983,0.8939393922463269,0.9341142006821168,0.9492753605991389,0.9448900144953384,0.874174757196682,
310107010832301,0.7850208040753487,0.7707828891159069,0.7619562278405955,0.7265100665046056,0.6488360573470635,0.8295994563274952,0.33548386880332987,0.33333332222222256,0.20833332899305565,0.34867190409701765,
136401001481941,0.9346264364458957,0.9189406095830897,0.9185326341502942,0.913167938495626,0.856971153331147,0.9564001863172202,0.9697458651704572,0.9270298042512694,0.8600583086199911,0.8344891832279796,
398571,0.7449392697470865,0.7238095215117158,0.7411764684083045,0.6976744159004867,0.7036395135118899,0.8841184653380801,0.7540106931710944,0.7109374972229004,0.9373890129496827,0.7381974233085892,
391942,0.7190082614917014,0.7080745297635123,0.7771428527020409,0.752808984534781,0.7499999927884616,0.774336282329274,0.7129186594343079,0.7676767637996124,0.5851172267226125,0.07552447541884688,
365890,0.8888888836907083,0.89385474360975,0.902654859268541,0.8854166620551216,0.9127516717264988,0.7941176412197233,0.8653846070636095,0.8893129754020744,0.9442060045313048,0.929133850951702,
379092,0.7904840031516843,0.8013949431906896,0.8341066585818555,0.7549557145698205,0.875791311876898,0.8361045125676339,0.8507042241539378,0.2613636348786157,0.5070422463796866,0.8777364724413738,
10056022,0.9339172664585067,0.827320490222886,0.8382739208862012,0.8209321338727359,0.7380378654946513,0.6628895165357237,0.6349206334809055,0.7884892074985766,0.8633811597857883,0.0,
310107010929044,0.8663508869560331,0.8946592398182979,0.7940158880338246,0.7243033528003695,0.8557223177162836,0.7830742658405744,0.7398011654542679,0.6845078378518391,0.7435651988740809,0.8542112482618872,
184919,0.9178337997582475,0.8874841966577217,0.8668852453331899,0.8992154490650479,0.8862948547832707,0.9589520980154632,0.9432234430794836,0.9023255806958715,0.9400875795710545,0.9044585980860165,
136401001667629,0.9178470248457173,0.9288389504411619,0.929292928439584,0.9436293429006722,0.9237668151078847,0.8348214281055684,0.8331303285289767,0.9478487610991367,0.8155737696561745,0.8955752196538491,
136401001489414,0.8975853447980138,0.908458863373744,0.8984771562202066,0.9058823516089965,0.8739946368981305,0.9109414746680133,0.8295081960413867,0.8556275775747627,0.7690217380855683,0.669584243611413,
398984,0.8024819019622731,0.8455284545207511,0.9240862226222651,0.9264069244017166,0.9304781458109481,0.9371277293599418,0.9743589731692809,0.9142856881632662,0.9473683711911383,0.9166666284722238,
411187,0.011507479848668033,0.01328021246576333,0.0054945054869580965,0.011594202881747532,0.002754820932844599,0.001829826164840049,0.002265005659949031,0.0030816640938649245,0.004166124202035396,0.0021436227212520776,
10751441,0.807158509566414,0.8344581179696474,0.8675583527753584,0.8641571187691021,0.9196464441704205,0.8698490408527748,0.957228399932751,0.8644067723355359,0.6005221916435451,0.9289617435575861,
379226,0.9103240388431334,0.902274641574442,0.883779263844574,0.9107438012765522,0.9127061101296285,0.9586881109052151,0.9068503079182946,0.9097094998927743,0.9064748196780704,0.9692814765666025,
392598,0.9037676983672263,0.8897428315430852,0.8586251618486949,0.871511805927166,0.8661270233916167,0.979591836690268,0.9687827699468595,0.8597185574187074,0.930102080501044,0.9549630427340885,
